id,source,institution,title,region,employment,recruitmentType,regionRestriction,start,deadline,status,track,fit,limitation,verified,quality,qualification,process,interview,certificates,url
"CE-180","Cleaneye Job+","고양문화재단","(재)고양문화재단 비상임 감사 공개 모집 공고","경기도","비상임","경력","명시 없음(원문 확인)","2026-09-03","2026-09-17","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-181","Cleaneye Job+","수성문화재단","2026년 (재)수성문화재단 문화도시본부 관광진흥센터 고모역 복합문화공간 기간제 근로자 공개채용 재공고","대구광역시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-182","Cleaneye Job+","재단법인 제주특별자치도 사회서비스원","2026년 제주특별자치도사회서비스원 14차 채용 공고","제주특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-18","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-183","Cleaneye Job+","성북문화재단","(제26-23호)성북문화재단 정규직 채용 공고(8급-시설관리-기계)","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-09","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-184","Cleaneye Job+","강북문화재단","(재)강북문화재단 임원(비상임이사) 공개모집 공고","서울특별시","비상임","경력","명시 없음(원문 확인)","2026-09-03","2026-09-18","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-185","Cleaneye Job+","강원특별자치도삼척의료원","공고2026-59 간호사(공무직) 채용 공고","강원특별자치도","무기계약직","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-186","Cleaneye Job+","제주관광공사","제주관광공사 비상임이사 공개모집 공고","제주특별자치도","비상임","경력","명시 없음(원문 확인)","2026-09-03","2026-09-17","모집중","기타 채용","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-187","Cleaneye Job+","성북문화재단","(제26-24호)성북문화재단 정규직 채용 공고(8급-사서)","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-09","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-188","Cleaneye Job+","나주시농업농촌융복합산업진흥재단","나주농업진흥재단 로컬푸드지원센터 기간제근로자 채용(결원 충원) 공고","전남광주통합특별시","기간제","신입","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-189","Cleaneye Job+","고양시청소년재단","고양시청소년재단 2026년 제5차 기간제근로자 채용 공고","경기도","기간제","신입","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-190","Cleaneye Job+","재단법인 연수구청소년재단","2026년 연수구청소년센터 기간제(수영강사) 직원 채용 공고","인천광역시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-12","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-191","Cleaneye Job+","재단법인 경남항노화연구원","재단법인 경남항노화연구원 원장 공개모집 공고","경상남도","전문계약직","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-18","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-192","Cleaneye Job+","부산문화재단","2026년도 하반기 정규직원 채용공고","부산광역시","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-23","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-193","Cleaneye Job+","전북특별자치도 남원의료원","전북특별자치도 남원의료원 간호사(2027년 졸업예정자) 채용시험 변경 공고","전북특별자치도","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-23","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-194","Cleaneye Job+","재단법인 전남인재평생교육진흥원","2026년 제1차 전남인재평생교육진흥원 기간제근로자(출산휴가 및 육아휴직 대체인력) 채용 공고","전남광주통합특별시","일반계약직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-15","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-195","Cleaneye Job+","재단법인 전남인재평생교육진흥원","전남광주학숙 관장 공개모집 공고","전남광주통합특별시","전문계약직","경력","명시 없음(원문 확인)","2026-09-03","2026-09-22","모집중","기타 채용","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-196","Cleaneye Job+","인천광역시제물포구시설관리공단","2026년 제3회 제물포구국민체육센터 체육(수영) 시간강사 채용 공고","인천광역시","기간제","신입","명시 없음(원문 확인)","2026-09-03","2026-09-09","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-197","Cleaneye Job+","재단법인 성북복지재단","재단법인 성북복지재단 직원 채용 공고(정규직)","서울특별시","일반정규직","경력","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","정규직(세부 확인)","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-198","Cleaneye Job+","구미전자정보기술원","구미전자정보기술원 3차 계약직 직원채용공고(2026-248호)","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-199","Cleaneye Job+","구미전자정보기술원","구미전자정보기술원 장애인 계약직 직원채용공고(2026-249호)","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-200","Cleaneye Job+","구미도시공사","구미도시공사 임원(상임이사·비상임이사) 공개모집 공고","경상북도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-18","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-201","Cleaneye Job+","성동문화재단","성동12호점 우리동네키움센터 서울숲아이꿈누리터 기간제 근로자(육아휴직 대체) 채용 공고","서울특별시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-17","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-202","Cleaneye Job+","양산시인재육성장학재단","(재)양산시인재육성장학재단 기간제근로자 채용 공고","경상남도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-11","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-203","Cleaneye Job+","서울특별시농수산식품공사","2026년도 하반기 서울특별시농수산식품공사 체험형 청년인턴 채용 공고","서울특별시","인턴","신입","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
